"has_media","hashtags__001","hashtags__002","hashtags__003","hashtags__004","hashtags__005","hashtags__006","img_urls__001","img_urls__002","img_urls__003","img_urls__004","is_replied","is_reply_to","likes","links__001","links__002","parent_tweet_id","replies","retweets","screen_name","text","text_html","timestamp","timestamp_epochs","tweet_id","tweet_url","user_id","username","video_url"
"False","GO118365","","","","","","","","","","False","False","7","","","","0","9","TPSOperations","ROAD CLOSURE:\n- E/B & W/B Danforth Ave closed from Gledhill Ave to Morton Rd\n- construction crane blocking the roadway\n- officers will be o/s to assist w/ traffic direction\n- advised road closure will be now until Sunday (Jan. 19) at 9pm\n- TTC notified @TTCnotices\n#GO118365\n^al","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">ROAD CLOSURE:\n- E/B &amp; W/B Danforth Ave closed from Gledhill Ave to Morton Rd\n- construction crane blocking the roadway\n- officers will be o/s to assist w/ traffic direction\n- advised road closure will be now until Sunday (Jan. 19) at 9pm\n- TTC notified <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""19025957"" dir=""ltr"" href=""/TTCnotices""><s>@</s><b>TTCnotices</b></a>\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO118365?src=hash""><s>#</s><b>GO118365</b></a>\n^al</p>","2020-01-18T03:18:36","1579317516","1218372088718921728","/TPSOperations/status/1218372088718921728","463933187","Toronto Police Operations",""
"True","GO115700","","","","","","https://pbs.twimg.com/media/EOhmy9FWkAcgJLV.jpg","","","","True","False","60","","","","3","341","TPSOperations","MISSING MAN:\nSteve Dangov, 82\n- last seen on Jan. 17 at 4 am in the area of Islington Ave and Dixon Rd\n- he is described as having grey/white hair, thick moustache, and bushy eyebrows\n- he was last seen wearing a blue jacket, black pants, black cap\n#GO115700\n^alpic.twitter.com/bJ9LI4webt","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">MISSING MAN:\nSteve Dangov, 82\n- last seen on Jan. 17 at 4 am in the area of Islington Ave and Dixon Rd\n- he is described as having grey/white hair, thick moustache, and bushy eyebrows\n- he was last seen wearing a blue jacket, black pants, black cap\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO115700?src=hash""><s>#</s><b>GO115700</b></a>\n^al<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/bJ9LI4webt"">pic.twitter.com/bJ9LI4webt</a></p>","2020-01-18T00:58:05","1579309085","1218336726093004802","/TPSOperations/status/1218336726093004802","463933187","Toronto Police Operations",""
"False","GO117319","","","","","","","","","","True","False","5","","","","1","8","TPSOperations","FIRE:\nWeston Rd & Oxford Dr\n- reports of smoke coming from building/apt. fire\n- officers o/s\n- @Toronto_Fire o/s advised 2 alarm fire\n- female taken to hospital for smoke inhalation by @TorontoMedics \n- ROAD CLOSURE: Weston Rd closed from Ray Ave to Eglinton Ave W\n#GO117319\n^al","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">FIRE:\nWeston Rd &amp; Oxford Dr\n- reports of smoke coming from building/apt. fire\n- officers o/s\n- <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""142338997"" dir=""ltr"" href=""/Toronto_Fire""><s>@</s><b>Toronto_Fire</b></a> o/s advised 2 alarm fire\n- female taken to hospital for smoke inhalation by <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""30976343"" dir=""ltr"" href=""/TorontoMedics""><s>@</s><b>TorontoMedics</b></a> \n- ROAD CLOSURE: Weston Rd closed from Ray Ave to Eglinton Ave W\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO117319?src=hash""><s>#</s><b>GO117319</b></a>\n^al</p>","2020-01-17T23:40:54","1579304454","1218317302904557570","/TPSOperations/status/1218317302904557570","463933187","Toronto Police Operations",""
"False","GO116732","","","","","","","","","","True","False","13","","","","2","8","TPSOperations","COLLISION:\nMorningside Ave & Lawrence Ave E\n- reports of 2 vehicles involved \n- officers o/s \n- 1 driver reportedly trapped in the vehicle\n- fluids spilled on roadway\n- @Toronto_Fire & @TorontoMedics assisting\n- possible delays in area\n- consider alternate routes\n#GO116732\n^al","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">COLLISION:\nMorningside Ave &amp; Lawrence Ave E\n- reports of 2 vehicles involved \n- officers o/s \n- 1 driver reportedly trapped in the vehicle\n- fluids spilled on roadway\n- <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""142338997"" dir=""ltr"" href=""/Toronto_Fire""><s>@</s><b>Toronto_Fire</b></a> &amp; <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""30976343"" dir=""ltr"" href=""/TorontoMedics""><s>@</s><b>TorontoMedics</b></a> assisting\n- possible delays in area\n- consider alternate routes\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO116732?src=hash""><s>#</s><b>GO116732</b></a>\n^al</p>","2020-01-17T21:58:58","1579298338","1218291647857012736","/TPSOperations/status/1218291647857012736","463933187","Toronto Police Operations",""
"False","Toronto","Wetaskiwin","","","","","","","","","True","False","17","https://twitter.com/RCMPAlberta/status/1218264422151524352","","","1","95","TPSOperations","MISSING Lisa Jacobsen, 47, may be in the #Toronto area. Please retweet for @RCMPAlberta #Wetaskiwin ^CdKhttps://twitter.com/RCMPAlberta/status/1218264422151524352 …","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">MISSING Lisa Jacobsen, 47, may be in the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Toronto?src=hash""><s>#</s><b>Toronto</b></a> area. Please retweet for <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2535425082"" dir=""ltr"" href=""/RCMPAlberta""><s>@</s><b>RCMPAlberta</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Wetaskiwin?src=hash""><s>#</s><b>Wetaskiwin</b></a> ^CdK<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/RCMPAlberta/status/1218264422151524352"" dir=""ltr"" href=""https://t.co/CScVcXpoVn"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/RCMPAlberta/status/1218264422151524352""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/RCMPAlberta/st</span><span class=""invisible"">atus/1218264422151524352</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","2020-01-17T20:21:24","1579292484","1218267094124564480","/TPSOperations/status/1218267094124564480","463933187","Toronto Police Operations",""
"False","GO115341","","","","","","","","","","True","False","9","","","","1","9","TPSOperations","FIRE: Mammoth Hall Trail and Malvern Street area, @TPS42Div. House fire, everyone removed. Police on scene assisting @Toronto_Fire @TorontoMedics . #GO115341 ^CdK","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">FIRE: Mammoth Hall Trail and Malvern Street area, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""420028111"" dir=""ltr"" href=""/TPS42Div""><s>@</s><b>TPS42Div</b></a>. House fire, everyone removed. Police on scene assisting <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""142338997"" dir=""ltr"" href=""/Toronto_Fire""><s>@</s><b>Toronto_Fire</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""30976343"" dir=""ltr"" href=""/TorontoMedics""><s>@</s><b>TorontoMedics</b></a> . <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO115341?src=hash""><s>#</s><b>GO115341</b></a> ^CdK</p>","2020-01-17T19:07:07","1579288027","1218248401122484225","/TPSOperations/status/1218248401122484225","463933187","Toronto Police Operations",""
"False","GO113553","","","","","","","","","","False","False","10","https://twitter.com/HydroOne/status/1218178211705753604","","","0","5","TPSOperations","Power Outage: North at Gerrard Street East; East at Carlaw Street; South at Eastern Avenue; West at Broadview Avenue, @TPS54Div #GO113553 ^CdKhttps://twitter.com/HydroOne/status/1218178211705753604 …","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Power Outage: North at Gerrard Street East; East at Carlaw Street; South at Eastern Avenue; West at Broadview Avenue, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""186094804"" dir=""ltr"" href=""/TPS54Div""><s>@</s><b>TPS54Div</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO113553?src=hash""><s>#</s><b>GO113553</b></a> ^CdK<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/HydroOne/status/1218178211705753604"" dir=""ltr"" href=""https://t.co/COQtQK96KO"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/HydroOne/status/1218178211705753604""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/HydroOne/statu</span><span class=""invisible"">s/1218178211705753604</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","2020-01-17T14:42:10","1579272130","1218181725999767552","/TPSOperations/status/1218181725999767552","463933187","Toronto Police Operations",""
"True","GO111610","","","","","","https://pbs.twimg.com/media/EOe8gZ8X4AEV_iz.jpg","","","","False","False","44","","","","0","109","TPSOperations","MISSING: Jennifer Goodman, 30, l/s Wed., Jan. 15, 2020, 9:30am, in the University Avenue & Gerrard Street West area, @TPS52Div. Described as 5'0"", 150lbs, shoulder length, light brown hair, blue eyes, and wearing dark purple winter coat, grey pants & black boots. #GO111610 ^CdKpic.twitter.com/RcwiiD4ngs","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">MISSING: Jennifer Goodman, 30, l/s Wed., Jan. 15, 2020, 9:30am, in the University Avenue &amp; Gerrard Street West area, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2217995329"" dir=""ltr"" href=""/TPS52Div""><s>@</s><b>TPS52Div</b></a>. Described as 5'0"", 150lbs, shoulder length, light brown hair, blue eyes, and wearing dark purple winter coat, grey pants &amp; black boots. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO111610?src=hash""><s>#</s><b>GO111610</b></a> ^CdK<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/RcwiiD4ngs"">pic.twitter.com/RcwiiD4ngs</a></p>","2020-01-17T12:34:05","1579264445","1218149491490066432","/TPSOperations/status/1218149491490066432","463933187","Toronto Police Operations",""
"False","Toronto","","","","","","","","","","True","False","37","","","","1","2","TPSMediaGirl","Good morning #Toronto and Happy Friday! I'm working in the @TorontoPolice Operations Centre today and will be tweeting on @TPSOperations with ^CdK","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Good morning <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Toronto?src=hash""><s>#</s><b>Toronto</b></a> and Happy Friday! I'm working in the <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""16295454"" dir=""ltr"" href=""/TorontoPolice""><s>@</s><b>TorontoPolice</b></a> Operations Centre today and will be tweeting on <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""463933187"" dir=""ltr"" href=""/TPSOperations""><s>@</s><b>TPSOperations</b></a> with ^CdK</p>","2020-01-17T12:28:14","1579264094","1218148018148519943","/TPSMediaGirl/status/1218148018148519943","3054338836","Caroline de Kloet",""
"False","GO110606","","","","","","","","","","True","False","8","","","","4","17","TPSOperations","HAZARD:\nGardiner XWY &Lower Jarvis St\n- reports of a man on a bicycle on the highway going W/B\n- cyclist described as male, brown, light complexion, dressed in all black\n- use caution in the area\n- officers dispatched & en route\n#GO110606\n^al","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">HAZARD:\nGardiner XWY &amp;Lower Jarvis St\n- reports of a man on a bicycle on the highway going W/B\n- cyclist described as male, brown, light complexion, dressed in all black\n- use caution in the area\n- officers dispatched &amp; en route\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO110606?src=hash""><s>#</s><b>GO110606</b></a>\n^al</p>","2020-01-17T00:22:52","1579220572","1217965473809272833","/TPSOperations/status/1217965473809272833","463933187","Toronto Police Operations",""
"False","GO110270","","","","","","","","","","True","False","11","","","","1","5","TPSOperations","FIRE:\nYonge St & The Esplanade\n- reports of flames seen at top of a high-rise building\n- officers o/s advised smoke coming from building\n- @Toronto_Fire o/s, awaiting update\n- no injuries reported at this time\n- will update\n#GO110270\n^al","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">FIRE:\nYonge St &amp; The Esplanade\n- reports of flames seen at top of a high-rise building\n- officers o/s advised smoke coming from building\n- <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""142338997"" dir=""ltr"" href=""/Toronto_Fire""><s>@</s><b>Toronto_Fire</b></a> o/s, awaiting update\n- no injuries reported at this time\n- will update\n<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO110270?src=hash""><s>#</s><b>GO110270</b></a>\n^al</p>","2020-01-16T23:32:05","1579217525","1217952695912423425","/TPSOperations/status/1217952695912423425","463933187","Toronto Police Operations",""
"False","GO107831","","","","","","","","","","False","False","2","","","","0","4","TPSOperations","COLLISION: Lawrence Avenue West and Keele Street, @TPS12Div, in a parking lot. Officers on scene, woman struck by vehicle, transported to hospital by @TorontoMedics. Investigation on going. #GO107831 ^CdK","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">COLLISION: Lawrence Avenue West and Keele Street, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2353455332"" dir=""ltr"" href=""/TPS12Div""><s>@</s><b>TPS12Div</b></a>, in a parking lot. Officers on scene, woman struck by vehicle, transported to hospital by <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""30976343"" dir=""ltr"" href=""/TorontoMedics""><s>@</s><b>TorontoMedics</b></a>. Investigation on going. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO107831?src=hash""><s>#</s><b>GO107831</b></a> ^CdK</p>","2020-01-16T18:00:17","1579197617","1217869194554945536","/TPSOperations/status/1217869194554945536","463933187","Toronto Police Operations",""
"False","GO100603","","","","","","","","","","False","False","45","https://twitter.com/TPSOperations/status/1217561150717677571","","","0","11","TPSOperations","Sayma Islam, 13, was located. Thank you for the retweets. @TPS41Div. #GO100603 ^CdKhttps://twitter.com/TPSOperations/status/1217561150717677571 …","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Sayma Islam, 13, was located. Thank you for the retweets. <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3279820002"" dir=""ltr"" href=""/TPS41Div""><s>@</s><b>TPS41Div</b></a>. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/GO100603?src=hash""><s>#</s><b>GO100603</b></a> ^CdK<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/TPSOperations/status/1217561150717677571"" dir=""ltr"" href=""https://t.co/3KS5BtqJjl"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/TPSOperations/status/1217561150717677571""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/TPSOperations/</span><span class=""invisible"">status/1217561150717677571</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","2020-01-16T12:51:17","1579179077","1217791430854414342","/TPSOperations/status/1217791430854414342","463933187","Toronto Police Operations",""
